* Dictionary *
session:		session #
period:		period #
id:			id #
female:		= 1 if male, 0 o/w
major:		major
group:		identifies subjects that were grouped together
sub_session:	identifies subjects that could be matched together in a session
would_pay:		what the subject offered to pay
would_receive:	what the partner offered to pay
game:			game
exogenous:		= 1 if transfered were determine exogenously, 0 o/w
cooperate:		= 1 if cooperated, 0 o/w
row:			= 1 for row players, 0 o/w
transfer:		= 1 if subjects were in a session where they could offer transfers, 0 o/w
**************

session	period	id	female	major	group	sub_session	would_pay	would_receive	game	exogenous	cooperate	row	transfer
9	3	140	1	"Communication"	69	35	0	0	3	0	1	0	0
9	3	137	0	"Biopsych"	70	35	0	0	3	0	1	1	0
9	3	139	1	"Psych"	70	35	0	0	3	0	0	0	0
9	4	137	0	"Biopsych"	69	35	0	0	3	0	1	1	0
9	4	139	1	"Psych"	69	35	0	0	3	0	0	0	0
9	4	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	1	0
9	4	140	1	"Communication"	70	35	0	0	3	0	1	0	0
9	5	137	0	"Biopsych"	69	35	0	0	3	0	1	0	0
9	5	138	1	"Comm/Comp. Lit."	69	35	0	0	3	0	0	1	0
9	5	139	1	"Psych"	70	35	0	0	3	0	0	1	0
9	5	140	1	"Communication"	70	35	0	0	3	0	0	0	0
9	6	137	0	"Biopsych"	69	35	0	0	3	0	1	0	0
9	6	139	1	"Psych"	69	35	0	0	3	0	0	1	0
9	6	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	1	0
9	6	140	1	"Communication"	70	35	0	0	3	0	0	0	0
9	7	139	1	"Psych"	69	35	0	0	3	0	0	1	0
9	7	140	1	"Communication"	69	35	0	0	3	0	1	0	0
9	7	137	0	"Biopsych"	70	35	0	0	3	0	1	0	0
9	7	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	1	0
9	8	137	0	"Biopsych"	69	35	0	0	3	0	1	1	0
9	8	139	1	"Psych"	69	35	0	0	3	0	0	0	0
9	8	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	0	0
9	8	140	1	"Communication"	70	35	0	0	3	0	0	1	0
9	9	138	1	"Comm/Comp. Lit."	69	35	0	0	3	0	0	1	0
9	9	139	1	"Psych"	69	35	0	0	3	0	0	0	0
9	9	137	0	"Biopsych"	70	35	0	0	3	0	0	1	0
9	9	140	1	"Communication"	70	35	0	0	3	0	0	0	0
9	10	137	0	"Biopsych"	69	35	0	0	3	0	0	1	0
9	10	139	1	"Psych"	69	35	0	0	3	0	0	0	0
9	10	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	1	0
9	10	140	1	"Communication"	70	35	0	0	3	0	0	0	0
9	11	137	0	"Biopsych"	69	35	0	0	3	0	0	1	0
9	11	139	1	"Psych"	69	35	0	0	3	0	1	0	0
9	11	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	1	0
9	11	140	1	"Communication"	70	35	0	0	3	0	1	0	0
9	12	138	1	"Comm/Comp. Lit."	69	35	0	0	3	0	0	1	0
9	12	140	1	"Communication"	69	35	0	0	3	0	0	0	0
9	12	137	0	"Biopsych"	70	35	0	0	3	0	0	0	0
9	12	139	1	"Psych"	70	35	0	0	3	0	1	1	0
9	13	139	1	"Psych"	69	35	0	0	3	0	0	0	0
9	13	140	1	"Communication"	69	35	0	0	3	0	0	1	0
9	13	137	0	"Biopsych"	70	35	0	0	3	0	0	0	0
9	13	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	1	0
9	14	137	0	"Biopsych"	69	35	0	0	3	0	0	1	0
9	14	138	1	"Comm/Comp. Lit."	69	35	0	0	3	0	0	0	0
9	14	139	1	"Psych"	70	35	0	0	3	0	0	1	0
9	14	140	1	"Communication"	70	35	0	0	3	0	0	0	0
9	15	137	0	"Biopsych"	69	35	0	0	3	0	0	0	0
9	15	139	1	"Psych"	69	35	0	0	3	0	0	1	0
9	15	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	1	0
9	15	140	1	"Communication"	70	35	0	0	3	0	0	0	0
9	16	138	1	"Comm/Comp. Lit."	69	35	0	0	3	0	0	1	0
9	16	139	1	"Psych"	69	35	0	0	3	0	0	0	0
9	16	137	0	"Biopsych"	70	35	0	0	3	0	0	0	0
9	16	140	1	"Communication"	70	35	0	0	3	0	1	1	0
9	17	138	1	"Comm/Comp. Lit."	69	35	0	0	3	0	0	0	0
9	17	140	1	"Communication"	69	35	0	0	3	0	0	1	0
9	17	137	0	"Biopsych"	70	35	0	0	3	0	0	1	0
9	17	139	1	"Psych"	70	35	0	0	3	0	1	0	0
9	18	137	0	"Biopsych"	69	35	0	0	3	0	0	1	0
9	18	139	1	"Psych"	69	35	0	0	3	0	0	0	0
9	18	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	0	0
9	18	140	1	"Communication"	70	35	0	0	3	0	0	1	0
9	19	137	0	"Biopsych"	69	35	0	0	3	0	0	1	0
9	19	139	1	"Psych"	69	35	0	0	3	0	0	0	0
9	19	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	1	0
9	19	140	1	"Communication"	70	35	0	0	3	0	0	0	0
9	20	137	0	"Biopsych"	69	35	0	0	3	0	0	0	0
9	20	138	1	"Comm/Comp. Lit."	69	35	0	0	3	0	0	1	0
9	20	139	1	"Psych"	70	35	0	0	3	0	0	1	0
9	20	140	1	"Communication"	70	35	0	0	3	0	1	0	0
9	21	139	1	"Psych"	69	35	0	0	3	0	0	0	0
9	21	140	1	"Communication"	69	35	0	0	3	0	0	1	0
9	21	137	0	"Biopsych"	70	35	0	0	3	0	0	0	0
9	21	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	1	0
9	22	137	0	"Biopsych"	69	35	0	0	3	0	0	0	0
9	22	139	1	"Psych"	69	35	0	0	3	0	0	1	0
9	22	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	0	0
9	22	140	1	"Communication"	70	35	0	0	3	0	0	1	0
9	23	137	0	"Biopsych"	69	35	0	0	3	0	0	0	0
9	23	139	1	"Psych"	69	35	0	0	3	0	0	1	0
9	23	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	1	0
9	23	140	1	"Communication"	70	35	0	0	3	0	1	0	0
9	24	137	0	"Biopsych"	69	35	0	0	3	0	0	0	0
9	24	140	1	"Communication"	69	35	0	0	3	0	0	1	0
9	24	138	1	"Comm/Comp. Lit."	70	35	0	0	3	0	0	0	0
9	24	139	1	"Psych"	70	35	0	0	3	0	0	1	0
9	25	138	1	"Comm/Comp. Lit."	69	35	0	0	3	0	0	1	0
9	25	140	1	"Communication"	69	35	0	0	3	0	0	0	0
9	25	137	0	"Biopsych"	70	35	0	0	3	0	0	1	0
9	25	139	1	"Psych"	70	35	0	0	3	0	1	0	0
9	1	143	0	"Comp. Eng."	71	36	0	0	3	0	0	0	0
9	1	144	0	"Geography"	71	36	0	0	3	0	0	1	0
9	1	141	0	"Bus. Econ"	72	36	0	0	3	0	0	1	0
9	1	142	1	"Geography"	72	36	0	0	3	0	0	0	0
9	2	141	0	"Bus. Econ"	71	36	0	0	3	0	0	0	0
9	2	144	0	"Geography"	71	36	0	0	3	0	0	1	0
9	2	142	1	"Geography"	72	36	0	0	3	0	1	1	0
9	2	143	0	"Comp. Eng."	72	36	0	0	3	0	0	0	0
9	3	141	0	"Bus. Econ"	71	36	0	0	3	0	0	0	0
9	3	142	1	"Geography"	71	36	0	0	3	0	0	1	0
9	3	143	0	"Comp. Eng."	72	36	0	0	3	0	0	1	0
9	3	144	0	"Geography"	72	36	0	0	3	0	0	0	0
9	4	142	1	"Geography"	71	36	0	0	3	0	0	1	0
9	4	144	0	"Geography"	71	36	0	0	3	0	0	0	0
9	4	141	0	"Bus. Econ"	72	36	0	0	3	0	0	1	0
9	4	143	0	"Comp. Eng."	72	36	0	0	3	0	0	0	0
9	5	143	0	"Comp. Eng."	71	36	0	0	3	0	0	0	0
9	5	144	0	"Geography"	71	36	0	0	3	0	0	1	0
9	5	141	0	"Bus. Econ"	72	36	0	0	3	0	0	0	0
9	5	142	1	"Geography"	72	36	0	0	3	0	0	1	0
9	6	142	1	"Geography"	71	36	0	0	3	0	0	1	0
9	6	143	0	"Comp. Eng."	71	36	0	0	3	0	0	0	0
9	6	141	0	"Bus. Econ"	72	36	0	0	3	0	0	0	0
9	6	144	0	"Geography"	72	36	0	0	3	0	0	1	0
9	7	142	1	"Geography"	71	36	0	0	3	0	0	1	0
9	7	143	0	"Comp. Eng."	71	36	0	0	3	0	0	0	0
9	7	141	0	"Bus. Econ"	72	36	0	0	3	0	0	0	0
9	7	144	0	"Geography"	72	36	0	0	3	0	0	1	0
9	8	142	1	"Geography"	71	36	0	0	3	0	0	0	0
9	8	144	0	"Geography"	71	36	0	0	3	0	1	1	0
9	8	141	0	"Bus. Econ"	72	36	0	0	3	0	0	0	0
9	8	143	0	"Comp. Eng."	72	36	0	0	3	0	0	1	0
9	9	142	1	"Geography"	71	36	0	0	3	0	0	0	0
9	9	143	0	"Comp. Eng."	71	36	0	0	3	0	0	1	0
9	9	141	0	"Bus. Econ"	72	36	0	0	3	0	0	1	0
9	9	144	0	"Geography"	72	36	0	0	3	0	0	0	0
9	10	141	0	"Bus. Econ"	71	36	0	0	3	0	0	1	0
9	10	143	0	"Comp. Eng."	71	36	0	0	3	0	0	0	0
9	10	142	1	"Geography"	72	36	0	0	3	0	0	0	0
9	10	144	0	"Geography"	72	36	0	0	3	0	0	1	0
9	11	141	0	"Bus. Econ"	71	36	0	0	3	0	0	0	0
9	11	144	0	"Geography"	71	36	0	0	3	0	0	1	0
9	11	142	1	"Geography"	72	36	0	0	3	0	0	1	0
9	11	143	0	"Comp. Eng."	72	36	0	0	3	0	0	0	0
9	12	143	0	"Comp. Eng."	71	36	0	0	3	0	0	0	0
9	12	144	0	"Geography"	71	36	0	0	3	0	0	1	0
9	12	141	0	"Bus. Econ"	72	36	0	0	3	0	0	1	0
9	12	142	1	"Geography"	72	36	0	0	3	0	0	0	0
9	13	141	0	"Bus. Econ"	71	36	0	0	3	0	0	0	0
9	13	144	0	"Geography"	71	36	0	0	3	0	0	1	0
9	13	142	1	"Geography"	72	36	0	0	3	0	0	0	0
9	13	143	0	"Comp. Eng."	72	36	0	0	3	0	0	1	0
9	14	142	1	"Geography"	71	36	0	0	3	0	0	1	0
9	14	144	0	"Geography"	71	36	0	0	3	0	0	0	0
9	14	141	0	"Bus. Econ"	72	36	0	0	3	0	0	1	0
9	14	143	0	"Comp. Eng."	72	36	0	0	3	0	0	0	0
9	15	142	1	"Geography"	71	36	0	0	3	0	0	0	0
9	15	144	0	"Geography"	71	36	0	0	3	0	0	1	0
9	15	141	0	"Bus. Econ"	72	36	0	0	3	0	0	1	0
9	15	143	0	"Comp. Eng."	72	36	0	0	3	0	0	0	0
9	16	141	0	"Bus. Econ"	71	36	0	0	3	0	0	0	0
9	16	142	1	"Geography"	71	36	0	0	3	0	0	1	0
9	16	143	0	"Comp. Eng."	72	36	0	0	3	0	0	1	0
9	16	144	0	"Geography"	72	36	0	0	3	0	0	0	0
9	17	141	0	"Bus. Econ"	71	36	0	0	3	0	0	1	0
9	17	142	1	"Geography"	71	36	0	0	3	0	0	0	0
9	17	143	0	"Comp. Eng."	72	36	0	0	3	0	0	1	0
9	17	144	0	"Geography"	72	36	0	0	3	0	0	0	0
9	18	141	0	"Bus. Econ"	71	36	0	0	3	0	0	0	0
9	18	142	1	"Geography"	71	36	0	0	3	0	0	1	0
9	18	143	0	"Comp. Eng."	72	36	0	0	3	0	0	1	0
9	18	144	0	"Geography"	72	36	0	0	3	0	0	0	0
9	19	142	1	"Geography"	71	36	0	0	3	0	0	1	0
9	19	143	0	"Comp. Eng."	71	36	0	0	3	0	0	0	0
9	19	141	0	"Bus. Econ"	72	36	0	0	3	0	0	1	0
9	19	144	0	"Geography"	72	36	0	0	3	0	0	0	0
9	20	141	0	"Bus. Econ"	71	36	0	0	3	0	0	1	0
9	20	142	1	"Geography"	71	36	0	0	3	0	0	0	0
9	20	143	0	"Comp. Eng."	72	36	0	0	3	0	0	0	0
9	20	144	0	"Geography"	72	36	0	0	3	0	1	1	0
9	21	143	0	"Comp. Eng."	71	36	0	0	3	0	0	0	0
9	21	144	0	"Geography"	71	36	0	0	3	0	1	1	0
9	21	141	0	"Bus. Econ"	72	36	0	0	3	0	0	0	0
9	21	142	1	"Geography"	72	36	0	0	3	0	0	1	0
9	22	141	0	"Bus. Econ"	71	36	0	0	3	0	0	0	0
9	22	142	1	"Geography"	71	36	0	0	3	0	0	1	0
9	22	143	0	"Comp. Eng."	72	36	0	0	3	0	0	0	0
9	22	144	0	"Geography"	72	36	0	0	3	0	0	1	0
9	23	141	0	"Bus. Econ"	71	36	0	0	3	0	0	1	0
9	23	143	0	"Comp. Eng."	71	36	0	0	3	0	0	0	0
9	23	142	1	"Geography"	72	36	0	0	3	0	0	0	0
9	23	144	0	"Geography"	72	36	0	0	3	0	0	1	0
9	24	142	1	"Geography"	71	36	0	0	3	0	0	1	0
9	24	144	0	"Geography"	71	36	0	0	3	0	0	0	0
9	24	141	0	"Bus. Econ"	72	36	0	0	3	0	0	0	0
9	24	143	0	"Comp. Eng."	72	36	0	0	3	0	0	1	0
9	25	141	0	"Bus. Econ"	71	36	0	0	3	0	0	0	0
9	25	144	0	"Geography"	71	36	0	0	3	0	1	1	0
9	25	142	1	"Geography"	72	36	0	0	3	0	0	1	0
9	25	143	0	"Comp. Eng."	72	36	0	0	3	0	0	0	0
10	1	3		""	1	0	0	0	1	1	1	1	0
10	1	4		""	1	0	0	0	1	1	1	0	0
10	1	1		""	2	0	14	12	1	1	1	0	0
10	1	2		""	2	0	12	14	1	1	1	1	0
10	2	1		""	1	0	0	0	1	1	1	0	0
10	2	2		""	1	0	0	0	1	1	1	1	0
10	2	3		""	2	0	9	20	1	1	1	1	0
10	2	4		""	2	0	20	9	1	1	1	0	0
10	3	3		""	1	0	5	10	1	1	1	1	0
10	3	4		""	1	0	10	5	1	1	1	0	0
10	3	1		""	2	0	15	0	1	1	0	1	0
10	3	2		""	2	0	0	15	1	1	1	0	0
10	4	1		""	1	0	17	19	1	1	1	1	0
10	4	2		""	1	0	19	17	1	1	1	0	0
10	4	3		""	2	0	18	10	1	1	1	0	0
10	4	4		""	2	0	10	18	1	1	1	1	0
10	5	3		""	1	0	10	14	1	1	1	0	0
10	5	4		""	1	0	14	10	1	1	0	1	0
10	5	1		""	2	0	14	12	1	1	0	1	0
10	5	2		""	2	0	12	14	1	1	1	0	0
10	6	3		""	1	0	5	8	1	1	0	1	0
10	6	4		""	1	0	8	5	1	1	1	0	0
10	6	1		""	2	0	16	12	1	1	0	0	0
10	6	2		""	2	0	12	16	1	1	1	1	0
10	7	2		""	1	0	7	10	1	1	0	0	0
10	7	4		""	1	0	10	7	1	1	1	1	0
10	7	1		""	2	0	19	18	1	1	1	0	0
10	7	3		""	2	0	18	19	1	1	1	1	0
10	8	1		""	1	0	20	15	1	1	1	0	0
10	8	4		""	1	0	15	20	1	1	1	1	0
10	8	2		""	2	0	0	0	1	1	0	0	0
10	8	3		""	2	0	0	0	1	1	0	1	0
10	9	2		""	1	0	12	10	1	1	0	0	0
10	9	3		""	1	0	10	12	1	1	0	1	0
10	9	1		""	2	0	15	14	1	1	1	0	0
10	9	4		""	2	0	14	15	1	1	1	1	0
10	10	1		""	1	0	15	13	1	1	1	0	0
10	10	4		""	1	0	13	15	1	1	1	1	0
10	10	2		""	2	0	11	8	1	1	0	0	0
10	10	3		""	2	0	8	11	1	1	0	1	0
10	11	1		""	1	0	14	14	1	1	1	0	0
10	11	3		""	1	0	14	14	1	1	1	1	0
10	11	2		""	2	0	10	14	1	1	1	0	0
10	11	4		""	2	0	14	10	1	1	1	1	0
10	12	1		""	1	0	10	8	1	1	0	0	0
10	12	3		""	1	0	8	10	1	1	0	1	0
10	12	2		""	2	0	15	8	1	1	1	0	0
10	12	4		""	2	0	8	15	1	1	0	1	0
10	13	1		""	1	0	0	0	1	1	0	1	0
10	13	4		""	1	0	0	0	1	1	1	0	0
10	13	2		""	2	0	10	14	1	1	1	1	0
10	13	3		""	2	0	14	10	1	1	1	0	0
10	14	1		""	1	0	13	20	1	1	1	1	0
10	14	4		""	1	0	20	13	1	1	1	0	0
10	14	2		""	2	0	0	0	1	1	1	1	0
10	14	3		""	2	0	0	0	1	1	0	0	0
10	15	3		""	1	0	25	10	1	1	1	0	0
10	15	4		""	1	0	10	25	1	1	1	1	0
10	15	1		""	2	0	11	8	1	1	1	0	0
10	15	2		""	2	0	8	11	1	1	1	1	0
10	16	2		""	1	0	8	14	1	1	1	1	0
10	16	4		""	1	0	14	8	1	1	1	0	0
10	16	1		""	2	0	0	0	1	1	1	0	0
10	16	3		""	2	0	0	0	1	1	0	1	0
10	17	2		""	1	0	25	17	1	1	1	0	0
10	17	4		""	1	0	17	25	1	1	1	1	0
10	17	1		""	2	0	0	0	1	1	0	1	0
10	17	3		""	2	0	0	0	1	1	0	0	0
10	18	1		""	1	0	78	16	1	1	0	1	0
10	18	4		""	1	0	16	78	1	1	1	0	0
10	18	2		""	2	0	21	14	1	1	1	1	0
10	18	3		""	2	0	14	21	1	1	1	0	0
10	19	2		""	1	0	0	0	1	1	0	0	0
10	19	3		""	1	0	0	0	1	1	0	1	0
10	19	1		""	2	0	7	1	1	1	0	1	0
10	19	4		""	2	0	1	7	1	1	1	0	0
10	20	1		""	1	0	1	0	1	1	1	0	0
10	20	3		""	1	0	0	1	1	1	0	1	0
10	20	2		""	2	0	0	0	1	1	0	0	0
10	20	4		""	2	0	0	0	1	1	0	1	0
10	21	1		""	1	0	0	0	1	1	0	1	0
10	21	2		""	1	0	0	0	1	1	0	0	0
10	21	3		""	2	0	18	5	1	1	1	0	0
10	21	4		""	2	0	5	18	1	1	0	1	0
10	22	1		""	1	0	0	0	1	1	0	1	0
10	22	2		""	1	0	0	0	1	1	1	0	0
10	22	3		""	2	0	5	30	1	1	1	1	0
10	22	4		""	2	0	30	5	1	1	1	0	0
10	23	1		""	1	0	14	14	1	1	1	0	0
10	23	2		""	1	0	14	14	1	1	1	1	0
10	23	3		""	2	0	10	15	1	1	1	1	0
10	23	4		""	2	0	15	10	1	1	0	0	0
10	24	1		""	1	0	19	20	1	1	1	1	0
10	24	3		""	1	0	20	19	1	1	1	0	0
10	24	2		""	2	0	17	16	1	1	1	0	0
10	24	4		""	2	0	16	17	1	1	1	1	0
10	25	1		""	1	0	14	10	1	1	1	1	0
10	25	2		""	1	0	10	14	1	1	1	0	0
10	25	3		""	2	0	0	0	1	1	0	1	0
10	25	4		""	2	0	0	0	1	1	0	0	0
10	1	7		""	3	1	0	0	1	1	0	0	0
10	1	8		""	3	1	0	0	1	1	0	1	0
10	1	5		""	4	1	0	0	1	1	1	0	0
10	1	6		""	4	1	0	0	1	1	0	1	0
10	2	5		""	3	1	0	0	1	1	0	1	0
10	2	6		""	3	1	0	0	1	1	0	0	0
10	2	7		""	4	1	0	0	1	1	0	1	0
10	2	8		""	4	1	0	0	1	1	0	0	0
10	3	6		""	3	1	0	0	1	1	0	1	0
10	3	7		""	3	1	0	0	1	1	1	0	0
10	3	5		""	4	1	13	15	1	1	1	1	0
10	3	8		""	4	1	15	13	1	1	1	0	0
10	4	5		""	3	1	0	0	1	1	0	1	0
10	4	7		""	3	1	0	0	1	1	0	0	0
10	4	6		""	4	1	0	0	1	1	0	0	0
10	4	8		""	4	1	0	0	1	1	0	1	0
10	5	5		""	3	1	0	0	1	1	0	0	0
10	5	6		""	3	1	0	0	1	1	0	1	0
10	5	7		""	4	1	17	18	1	1	1	1	0
10	5	8		""	4	1	18	17	1	1	0	0	0
10	6	5		""	3	1	8	10	1	1	0	0	0
10	6	6		""	3	1	10	8	1	1	0	1	0
10	6	7		""	4	1	13	11	1	1	1	0	0
10	6	8		""	4	1	11	13	1	1	0	1	0
10	7	6		""	3	1	21	22	1	1	1	1	0
10	7	8		""	3	1	22	21	1	1	1	0	0
10	7	5		""	4	1	15	12	1	1	1	0	0
10	7	7		""	4	1	12	15	1	1	1	1	0
10	8	7		""	3	1	8	8	1	1	1	1	0
10	8	8		""	3	1	8	8	1	1	0	0	0
10	8	5		""	4	1	0	0	1	1	0	1	0
10	8	6		""	4	1	0	0	1	1	1	0	0
10	9	6		""	3	1	0	0	1	1	1	1	0
10	9	8		""	3	1	0	0	1	1	0	0	0
10	9	5		""	4	1	0	0	1	1	0	0	0
10	9	7		""	4	1	0	0	1	1	0	1	0
10	10	6		""	3	1	0	0	1	1	0	0	0
10	10	8		""	3	1	0	0	1	1	0	1	0
10	10	5		""	4	1	11	7	1	1	1	1	0
10	10	7		""	4	1	7	11	1	1	1	0	0
10	11	5		""	3	1	10	11	1	1	1	0	0
10	11	8		""	3	1	11	10	1	1	1	1	0
10	11	6		""	4	1	16	82	1	1	1	0	0
10	11	7		""	4	1	82	16	1	1	0	1	0
10	12	6		""	3	1	10	14	1	1	1	1	0
10	12	8		""	3	1	14	10	1	1	0	0	0
10	12	5		""	4	1	21	18	1	1	1	0	0
10	12	7		""	4	1	18	21	1	1	1	1	0
10	13	5		""	3	1	17	3	1	1	0	1	0
10	13	7		""	3	1	3	17	1	1	1	0	0
10	13	6		""	4	1	0	17	1	1	1	0	0
10	13	8		""	4	1	17	0	1	1	0	1	0
10	14	6		""	3	1	12	14	1	1	0	1	0
10	14	7		""	3	1	14	12	1	1	1	0	0
10	14	5		""	4	1	0	0	1	1	0	1	0
10	14	8		""	4	1	0	0	1	1	0	0	0
10	15	6		""	3	1	0	0	1	1	0	1	0
10	15	8		""	3	1	0	0	1	1	0	0	0
10	15	5		""	4	1	15	21	1	1	1	1	0
10	15	7		""	4	1	21	15	1	1	0	0	0
10	16	5		""	3	1	0	13	1	1	1	1	0
10	16	8		""	3	1	13	0	1	1	0	0	0
10	16	6		""	4	1	13	20	1	1	1	1	0
10	16	7		""	4	1	20	13	1	1	1	0	0
10	17	5		""	3	1	6	15	1	1	1	0	0
10	17	6		""	3	1	15	6	1	1	0	1	0
10	17	7		""	4	1	0	0	1	1	0	1	0
10	17	8		""	4	1	0	0	1	1	0	0	0
10	18	5		""	3	1	14	14	1	1	0	1	0
10	18	8		""	3	1	14	14	1	1	1	0	0
10	18	6		""	4	1	8	13	1	1	0	1	0
10	18	7		""	4	1	13	8	1	1	0	0	0
10	19	6		""	3	1	11	10	1	1	0	0	0
10	19	7		""	3	1	10	11	1	1	0	1	0
10	19	5		""	4	1	5	10	1	1	0	1	0
10	19	8		""	4	1	10	5	1	1	0	0	0
10	20	7		""	3	1	0	0	1	1	0	1	0
10	20	8		""	3	1	0	0	1	1	0	0	0
10	20	5		""	4	1	19	21	1	1	1	1	0
10	20	6		""	4	1	21	19	1	1	1	0	0
10	21	6		""	3	1	0	0	1	1	1	0	0
10	21	8		""	3	1	0	0	1	1	0	1	0
10	21	5		""	4	1	5	15	1	1	1	1	0
10	21	7		""	4	1	15	5	1	1	0	0	0
10	22	6		""	3	1	10	16	1	1	1	1	0
10	22	7		""	3	1	16	10	1	1	0	0	0
10	22	5		""	4	1	1	3	1	1	0	0	0
10	22	8		""	4	1	3	1	1	1	0	1	0
10	23	6		""	3	1	15	15	1	1	0	1	0
10	23	8		""	3	1	15	15	1	1	1	0	0
10	23	5		""	4	1	15	13	1	1	1	0	0
10	23	7		""	4	1	13	15	1	1	0	1	0
10	24	5		""	3	1	13	10	1	1	0	1	0
10	24	6		""	3	1	10	13	1	1	0	0	0
10	24	7		""	4	1	15	14	1	1	0	0	0
10	24	8		""	4	1	14	15	1	1	1	1	0
10	25	5		""	3	1	4	5	1	1	0	1	0
10	25	7		""	3	1	5	4	1	1	0	0	0
10	25	6		""	4	1	0	0	1	1	0	1	0
10	25	8		""	4	1	0	0	1	1	0	0	0
10	1	10		""	5	2	0	0	1	1	0	0	0
10	1	12		""	5	2	0	0	1	1	1	1	0
10	1	9		""	6	2	8	8	1	1	1	0	0
10	1	11		""	6	2	8	8	1	1	0	1	0
10	2	9		""	5	2	8	12	1	1	1	1	0
10	2	10		""	5	2	12	8	1	1	1	0	0
10	2	11		""	6	2	11	15	1	1	0	1	0
10	2	12		""	6	2	15	11	1	1	0	0	0
10	3	10		""	5	2	0	0	1	1	0	1	0
10	3	11		""	5	2	0	0	1	1	0	0	0
10	3	9		""	6	2	18	9	1	1	1	0	0
10	3	12		""	6	2	9	18	1	1	1	1	0
10	4	9		""	5	2	10	10	1	1	1	1	0
10	4	10		""	5	2	10	10	1	1	0	0	0
10	4	11		""	6	2	0	0	1	1	0	0	0
10	4	12		""	6	2	0	0	1	1	0	1	0
10	5	11		""	5	2	0	10	1	1	0	0	0
10	5	12		""	5	2	10	0	1	1	1	1	0
10	5	9		""	6	2	0	0	1	1	1	0	0
10	5	10		""	6	2	0	0	1	1	0	1	0
10	6	9		""	5	2	5	20	1	1	1	1	0
10	6	12		""	5	2	20	5	1	1	1	0	0
10	6	10		""	6	2	12	11	1	1	1	1	0
10	6	11		""	6	2	11	12	1	1	1	0	0
10	7	10		""	5	2	10	10	1	1	0	1	0
10	7	12		""	5	2	10	10	1	1	0	0	0
10	7	9		""	6	2	16	6	1	1	1	0	0
10	7	11		""	6	2	6	16	1	1	1	1	0
10	8	9		""	5	2	0	0	1	1	1	1	0
10	8	10		""	5	2	0	0	1	1	0	0	0
10	8	11		""	6	2	0	0	1	1	0	0	0
10	8	12		""	6	2	0	0	1	1	0	1	0
10	9	9		""	5	2	0	0	1	1	1	1	0
10	9	12		""	5	2	0	0	1	1	0	0	0
10	9	10		""	6	2	0	0	1	1	0	0	0
10	9	11		""	6	2	0	0	1	1	0	1	0
10	10	9		""	5	2	0	0	1	1	1	0	0
10	10	10		""	5	2	0	0	1	1	0	1	0
10	10	11		""	6	2	0	0	1	1	0	1	0
10	10	12		""	6	2	0	0	1	1	0	0	0
10	11	10		""	5	2	8	13	1	1	1	1	0
10	11	12		""	5	2	13	8	1	1	1	0	0
10	11	9		""	6	2	3	21	1	1	1	1	0
10	11	11		""	6	2	21	3	1	1	0	0	0
10	12	10		""	5	2	22	0	1	1	0	0	0
10	12	12		""	5	2	0	22	1	1	1	1	0
10	12	9		""	6	2	0	0	1	1	1	1	0
10	12	11		""	6	2	0	0	1	1	0	0	0
10	13	10		""	5	2	14	15	1	1	1	1	0
10	13	11		""	5	2	15	14	1	1	1	0	0
10	13	9		""	6	2	20	21	1	1	1	0	0
10	13	12		""	6	2	21	20	1	1	1	1	0
10	14	10		""	5	2	0	0	1	1	0	0	0
10	14	11		""	5	2	0	0	1	1	0	1	0
10	14	9		""	6	2	10	13	1	1	1	1	0
10	14	12		""	6	2	13	10	1	1	1	0	0
10	15	9		""	5	2	5	10	1	1	1	0	0
10	15	12		""	5	2	10	5	1	1	0	1	0
10	15	10		""	6	2	18	9	1	1	0	0	0
10	15	11		""	6	2	9	18	1	1	1	1	0
10	16	9		""	5	2	0	0	1	1	1	0	0
10	16	11		""	5	2	0	0	1	1	0	1	0
10	16	10		""	6	2	0	0	1	1	0	0	0
10	16	12		""	6	2	0	0	1	1	0	1	0
10	17	9		""	5	2	10	13	1	1	1	1	0
10	17	11		""	5	2	13	10	1	1	0	0	0
10	17	10		""	6	2	13	10	1	1	0	1	0
10	17	12		""	6	2	10	13	1	1	1	0	0
10	18	9		""	5	2	12	12	1	1	1	0	0
10	18	11		""	5	2	12	12	1	1	0	1	0
10	18	10		""	6	2	20	10	1	1	1	0	0
10	18	12		""	6	2	10	20	1	1	1	1	0
10	19	9		""	5	2	15	3	1	1	1	0	0
10	19	11		""	5	2	3	15	1	1	0	1	0
10	19	10		""	6	2	0	0	1	1	0	1	0
10	19	12		""	6	2	0	0	1	1	0	0	0
